date,ticker,return
2021-09-30,ABNB,0.08232785376214946
2021-10-31,ABNB,0.017347264751769842
2021-11-30,ABNB,0.011015994279161223
2021-12-31,ABNB,-0.035064263523736816
2022-01-31,ABNB,-0.07519973487522646
2022-02-28,ABNB,-0.0161070059614028
2022-03-31,ABNB,0.1338041341254459
2022-04-30,ABNB,-0.10799946661753346
2022-05-31,ABNB,-0.2110828441361723
2022-06-30,ABNB,-0.2630098468863178
2022-07-31,ABNB,0.24584644225101737
2022-08-31,ABNB,0.01928274756638637
2022-09-30,ABNB,-0.07142858588110179
2022-10-31,ABNB,0.017802767805437103
2022-11-30,ABNB,-0.04461700597763152
2022-12-31,ABNB,-0.16291364293208377
2023-01-31,ABNB,0.2995321708813048
2023-02-28,ABNB,0.10953107822961794
2023-03-31,ABNB,0.009085032103116175
2023-04-30,ABNB,-0.03802253455720095
2023-05-31,ABNB,-0.08272751464324823
2023-06-30,ABNB,0.16753218166564077
2023-07-31,ABNB,0.18749998511744237
2023-08-31,ABNB,-0.1356199425622252
2023-09-30,ABNB,0.0430254924424629
2023-10-31,ABNB,-0.13789085979563387
2023-11-30,ABNB,0.06805305063875933
2023-12-31,ABNB,0.07756849244753927
2020-02-29,ABT,-0.11226567008813049
2020-03-31,ABT,0.02440606556223024
2020-04-30,ABT,0.16702577717722655
2020-05-31,ABT,0.03507135807295092
2020-06-30,ABT,-0.036767923874423736
2020-07-31,ABT,0.10073286997164965
2020-08-31,ABT,0.09196148702486218
2020-09-30,ABT,-0.005846417129325654
2020-10-31,ABT,-0.034182046396012966
2020-11-30,ABT,0.0330199432652063
2020-12-31,ABT,0.011735283305796651
2021-01-31,ABT,0.12877882316135314
2021-02-28,ABT,-0.026923224789771938
2021-03-31,ABT,0.0005008414594795951
2021-04-30,ABT,0.0020026405762629818
2021-05-31,ABT,-0.02499731261591065
2021-06-30,ABT,-0.006172441779721094
2021-07-31,ABT,0.04356071707034914
2021-08-31,ABT,0.048529492750823744
2021-09-30,ABT,-0.06520524360012536
2021-10-31,ABT,0.09108598815203317
2021-11-30,ABT,-0.0204392188439807
2021-12-31,ABT,0.1190271645328258
2022-01-31,ABT,-0.0943585881220087
2022-02-28,ABT,-0.050325785637560294
2022-03-31,ABT,-0.01873674512022372
2022-04-30,ABT,-0.04106099081251724
2022-05-31,ABT,0.039014545540133394
2022-06-30,ABT,-0.07500407370257367
2022-07-31,ABT,0.0017483874142250055
2022-08-31,ABT,-0.052680287445737495
2022-09-30,ABT,-0.05737931565134613
2022-10-31,ABT,0.022529912738347146
2022-11-30,ABT,0.0924560570976436
2022-12-31,ABT,0.02054271308125588
2023-01-31,ABT,0.006922406738376186
2023-02-28,ABT,-0.07570718700018775
2023-03-31,ABT,-0.004522226536843754
2023-04-30,ABT,0.09095399282558159
2023-05-31,ABT,-0.07205811486012359
2023-06-30,ABT,0.06882359284553385
2023-07-31,ABT,0.021188894919476953
2023-08-31,ABT,-0.07128818402059356
2023-09-30,ABT,-0.05879502482358112
2023-10-31,ABT,-0.02374798534846778
2023-11-30,ABT,0.10912016395603286
2023-12-31,ABT,0.055422326858829196
2020-02-29,ACGL,-0.08446559174452217
2020-03-31,ACGL,-0.2960673267063444
2020-04-30,ACGL,-0.15565700333246846
2020-05-31,ACGL,0.1743653542074064
2020-06-30,ACGL,0.015237405030986473
2020-07-31,ACGL,0.07329844178220646
2020-08-31,ACGL,0.02569110260374763
2020-09-30,ACGL,-0.07260625409403398
2020-10-31,ACGL,0.032820519924248615
2020-11-30,ACGL,0.06587223255241081
2020-12-31,ACGL,0.12018627634134349
2021-01-31,ACGL,-0.12919317252000362
2021-02-28,ACGL,0.1404010744038251
2021-03-31,ACGL,0.07118934117002751
2021-04-30,ACGL,0.034923122604442636
2021-05-31,ACGL,0.004532860943536887
2021-06-30,ACGL,-0.0238155196061256
2021-07-31,ACGL,0.0015407969678566946
2021-08-31,ACGL,0.053846164132504315
2021-09-30,ACGL,-0.07104620719401966
2021-10-31,ACGL,0.0953378392719384
2021-11-30,ACGL,-0.034433174167680214
2021-12-31,ACGL,0.10079242029649849
2022-01-31,ACGL,0.04206971454192532
2022-02-28,ACGL,0.017055254521038954
2022-03-31,ACGL,0.027807194278911762
2022-04-30,ACGL,-0.05679472162094956
2022-05-31,ACGL,0.039194266965101976
2022-06-30,ACGL,-0.041508596661247066
2022-07-31,ACGL,-0.02396132281790242
2022-08-31,ACGL,0.02972977563885948
2022-09-30,ACGL,-0.003937005801312177
2022-10-31,ACGL,0.26262623148288533
2022-11-30,ACGL,0.04191301848301432
2022-12-31,ACGL,0.047905149530203195
2023-01-31,ACGL,0.025007992361583575
2023-02-28,ACGL,0.08780110562678933
2023-03-31,ACGL,-0.030428566254327438
2023-04-30,ACGL,0.10608511090538819
2023-05-31,ACGL,-0.07153321290999981
2023-06-30,ACGL,0.07388806052532138
2023-07-31,ACGL,0.0379425828037403
2023-08-31,ACGL,-0.010683483521195525
2023-09-30,ACGL,0.03708039721339329
2023-10-31,ACGL,0.08744196758267364
2023-11-30,ACGL,-0.03449458752253787
2023-12-31,ACGL,-0.11255836320160229
2020-02-29,ACN,-0.11657241001178154
2020-03-31,ACN,-0.0959631852654328
2020-04-30,ACN,0.13432581438249236
2020-05-31,ACN,0.09363182491825883
2020-06-30,ACN,0.06497364982112752
2020-07-31,ACN,0.0468516705452211
2020-08-31,ACN,0.07130980983952728
2020-09-30,ACN,-0.05810016955557307
2020-10-31,ACN,-0.040178707974175776
2020-11-30,ACN,0.15285325329259458
2020-12-31,ACN,0.04865697275484382
2021-01-31,ACN,-0.07384870284221512
2021-02-28,ACN,0.04066380166561645
2021-03-31,ACN,0.10103636963411833
2021-04-30,ACN,0.04966543071035234
2021-05-31,ACN,-0.023922664272950422
2021-06-30,ACN,0.044761816143249256
2021-07-31,ACN,0.07764843266303667
2021-08-31,ACN,0.06242146867698661
2021-09-30,ACN,-0.04944137005968974
2021-10-31,ACN,0.12149922712714667
2021-11-30,ACN,-0.000916925366729382
2021-12-31,ACN,0.15990493210899182
2022-01-31,ACN,-0.14707522044732424
2022-02-28,ACN,-0.10391030719308236
2022-03-31,ACN,0.06711593181170739
2022-04-30,ACN,-0.109332098813681
2022-05-31,ACN,-0.0033667462690742944
2022-06-30,ACN,-0.06972436573256235
2022-07-31,ACN,0.10304314363250522
2022-08-31,ACN,-0.05477047167603921
2022-09-30,ACN,-0.10802173657398628
2022-10-31,ACN,0.10338125796274356
2022-11-30,ACN,0.06469961450401795
2022-12-31,ACN,-0.11328214251435664
2023-01-31,ACN,0.04575751752197599
2023-02-28,ACN,-0.04448570302569099
2023-03-31,ACN,0.0762943564542169
2023-04-30,ACN,-0.019313349159104654
2023-05-31,ACN,0.09572706006083664
2023-06-30,ACN,0.008694828711252711
2023-07-31,ACN,0.025179972870795986
2023-08-31,ACN,0.02716942779104281
2023-09-30,ACN,-0.051456362102464626
2023-10-31,ACN,-0.03262662116335768
2023-11-30,ACN,0.1259944301916862
2023-12-31,ACN,0.05334101054020457
2020-02-29,ADBE,-0.01714421393208987
2020-03-31,ADBE,-0.07788596796220182
2020-04-30,ADBE,0.11123688254261
2020-05-31,ADBE,0.09320209843290628
2020-06-30,ADBE,0.12599583726347796
2020-07-31,ADBE,0.020697916005047112
2020-08-31,ADBE,0.15545104020899636
2020-09-30,ADBE,-0.044722377369140864
2020-10-31,ADBE,-0.08835101282419067
2020-11-30,ADBE,0.07016326255635197
2020-12-31,ADBE,0.045248383056930574
2021-01-31,ADBE,-0.08268016977370907
2021-02-28,ADBE,0.0019618205977194325
2021-03-31,ADBE,0.03415489640574809
2021-04-30,ADBE,0.06935650453196018
2021-05-31,ADBE,-0.0073966435706659395
2021-06-30,ADBE,0.16064852002322239
2021-07-31,ADBE,0.06145411743420559
2021-08-31,ADBE,0.06767692517054358
2021-09-30,ADBE,-0.13255995161329337
2021-10-31,ADBE,0.12964638790848237
2021-11-30,ADBE,0.02996800337253136
2021-12-31,ADBE,-0.15345223822308918
2022-01-31,ADBE,-0.0577716818443712
2022-02-28,ADBE,-0.12468649941837817
2022-03-31,ADBE,-0.025786857995771406
2022-04-30,ADBE,-0.13096436405256706
2022-05-31,ADBE,0.05184997637672062
2022-06-30,ADBE,-0.12106226492917938
2022-07-31,ADBE,0.12036277619092006
2022-08-31,ADBE,-0.08943722108769725
2022-09-30,ADBE,-0.2630676670740145
2022-10-31,ADBE,0.15734006494300012
2022-11-30,ADBE,0.0829827085581829
2022-12-31,ADBE,-0.02435275005029791
2023-01-31,ADBE,0.10046651912528914
2023-02-28,ADBE,-0.1252632299767431
2023-03-31,ADBE,0.18959710015662457
2023-04-30,ADBE,-0.02026623156330265
2023-05-31,ADBE,0.10655263069834309
2023-06-30,ADBE,0.17042049889471578
2023-07-31,ADBE,0.11693489400135704
2023-08-31,ADBE,0.02411345251003838
2023-09-30,ADBE,-0.08838994276331213
2023-10-31,ADBE,0.04345950956533673
2023-11-30,ADBE,0.14838554405386728
2023-12-31,ADBE,-0.023583957626512553
2020-02-29,ADI,-0.006378060796364937
2020-03-31,ADI,-0.17343763879733132
2020-04-30,ADI,0.22253231274961327
2020-05-31,ADI,0.03056561199197949
2020-06-30,ADI,0.0916920559131591
2020-07-31,ADI,-0.06351929347811203
2020-08-31,ADI,0.01767542902093422
2020-09-30,ADI,0.00396734500726903
2020-10-31,ADI,0.015333314708598333
2020-11-30,ADI,0.17337365039690344
2020-12-31,ADI,0.06219418873133575
2021-01-31,ADI,0.0017079374826500793
2021-02-28,ADI,0.057625699567877886
2021-03-31,ADI,-0.0004852619709351247
2021-04-30,ADI,-0.012380989750024884
2021-05-31,ADI,0.07469314168527208
2021-06-30,ADI,0.05035222989957666
2021-07-31,ADI,-0.02753282598094331
2021-08-31,ADI,-0.026699365429283195
2021-09-30,ADI,0.032142651965352265
2021-10-31,ADI,0.035884903258993184
2021-11-30,ADI,0.038964546541341516
2021-12-31,ADI,-0.0248541289466363
2022-01-31,ADI,-0.06356013017723472
2022-02-28,ADI,-0.022443315869319136
2022-03-31,ADI,0.03553619514703232
2022-04-30,ADI,-0.0653829508557765
2022-05-31,ADI,0.09081492733462904
2022-06-30,ADI,-0.12844326077662993
2022-07-31,ADI,0.1770823454577639
2022-08-31,ADI,-0.11880654848469896
2022-09-30,ADI,-0.07602071274523747
2022-10-31,ADI,0.023539800634440722
2022-11-30,ADI,0.2053710267990969
2022-12-31,ADI,-0.04583800067677457
2023-01-31,ADI,0.05001112259461582
2023-02-28,ADI,0.06998329894255373
2023-03-31,ADI,0.07994653298921062
2023-04-30,ADI,-0.08792201814246237
2023-05-31,ADI,-0.012174908611025437
2023-06-30,ADI,0.09634777466154287
2023-07-31,ADI,0.029134609840938408
2023-08-31,ADI,-0.08895912129318695
2023-09-30,ADI,-0.03680274378592041
2023-10-31,ADI,-0.0971622264243911
2023-11-30,ADI,0.16557555853313644
2023-12-31,ADI,0.08277893615371945
2020-02-29,ADM,-0.15884711404777752
2020-03-31,ADM,-0.05825337877194714
2020-04-30,ADM,0.055713619848758
2020-05-31,ADM,0.058427519861798505
2020-06-30,ADM,0.025319236653746913
2020-07-31,ADM,0.0734336186143909
2020-08-31,ADM,0.045061629756943944
2020-09-30,ADM,0.04714297467360251
2020-10-31,ADM,-0.005377463693118534
2020-11-30,ADM,0.07634084327766644
2020-12-31,ADM,0.02018102865102267
2021-01-31,ADM,-0.007935010523211772
2021-02-28,ADM,0.13137387663468547
2021-03-31,ADM,0.014465376732356816
2021-04-30,ADM,0.10754397300968832
2021-05-31,ADM,0.053856897375649915
2021-06-30,ADM,-0.0841228219682838
2021-07-31,ADM,-0.014521194354746747
2021-08-31,ADM,0.004688465387460372
2021-09-30,ADM,0.006105762529924563
2021-10-31,ADM,0.07048811450138803
2021-11-30,ADM,-0.031600201640818004
2021-12-31,ADM,0.0925190122087407
2022-01-31,ADM,0.10963160613169265
2022-02-28,ADM,0.04600018541234152
2022-03-31,ADM,0.15665278469814492
2022-04-30,ADM,-0.007755605110549846
2022-05-31,ADM,0.014068842996939113
2022-06-30,ADM,-0.14162438385831166
2022-07-31,ADM,0.06662373544461131
2022-08-31,ADM,0.0618582140509214
2022-09-30,ADM,-0.08038034047085885
2022-10-31,ADM,0.20546939618977977
2022-11-30,ADM,0.0053617389939291105
2022-12-31,ADM,-0.043634736411154784
2023-01-31,ADM,-0.1077005017521504
2023-02-28,ADM,-0.03922745981014608
2023-03-31,ADM,0.006231609288897211
2023-04-30,ADM,-0.019834356287786403
2023-05-31,ADM,-0.09515878529171562
2023-06-30,ADM,0.07586257477698499
2023-07-31,ADM,0.12440454801945555
2023-08-31,ADM,-0.0666196436741966
2023-09-30,ADM,-0.04386252104125987
2023-10-31,ADM,-0.051047569040238994
2023-11-30,ADM,0.030180368153980952
2023-12-31,ADM,-0.014407900134636886
2020-02-29,ADP,-0.09714727709709814
2020-03-31,ADP,-0.11671181842746292
2020-04-30,ADP,0.0798762004824145
2020-05-31,ADP,-0.0013631999282858187
2020-06-30,ADP,0.016383417626430585
2020-07-31,ADP,-0.10209130027091129
2020-08-31,ADP,0.04649756373698222
2020-09-30,ADP,0.002875859995219887
2020-10-31,ADP,0.13996854033500017
2020-11-30,ADP,0.10078488620108161
2020-12-31,ADP,0.013342569197504872
2021-01-31,ADP,-0.05784245278809019
2021-02-28,ADP,0.05390000314741861
2021-03-31,ADP,0.08303662140408341
2021-04-30,ADP,-0.0027589052689593885
2021-05-31,ADP,0.04829145972367921
2021-06-30,ADP,0.013263837350786956
2021-07-31,ADP,0.06040851675419123
2021-08-31,ADP,-0.0028145560541715797
2021-09-30,ADP,-0.04362793127080289
2021-10-31,ADP,0.1280131115901353
2021-11-30,ADP,0.028508992512209286
2021-12-31,ADP,0.06795458693784973
2022-01-31,ADP,-0.16015407115436642
2022-02-28,ADP,-0.00839107027575392
2022-03-31,ADP,0.11299149174387701
2022-04-30,ADP,-0.03635657115897872
2022-05-31,ADP,0.021817036546803115
2022-06-30,ADP,-0.05786306909663519
2022-07-31,ADP,0.15342433212703943
2022-08-31,ADP,0.013644871736727682
2022-09-30,ADP,-0.07454699263218278
2022-10-31,ADP,0.0731881512957262
2022-11-30,ADP,0.09284213669205688
2022-12-31,ADP,-0.09570665340835893
2023-01-31,ADP,-0.05005373714906047
2023-02-28,ADP,-0.026526676696690843
2023-03-31,ADP,0.012783261347511399
2023-04-30,ADP,-0.00621710474622883
2023-05-31,ADP,-0.05004550250009365
2023-06-30,ADP,0.05167722802019692
2023-07-31,ADP,0.13151688278684648
2023-08-31,ADP,0.02972577126346443
2023-09-30,ADP,-0.05510387647524373
2023-10-31,ADP,-0.08840315412770394
2023-11-30,ADP,0.05361557318171428
2023-12-31,ADP,0.01326541643394008
2020-02-29,ADSK,-0.0303276659161682
2020-03-31,ADSK,-0.18220870646273013
2020-04-30,ADSK,0.19878281592583513
2020-05-31,ADSK,0.12424517390762624
2020-06-30,ADSK,0.13694266037612146
2020-07-31,ADSK,-0.011538984645903416
2020-08-31,ADSK,0.0392082415921442
2020-09-30,ADSK,-0.059788370467504515
2020-10-31,ADSK,0.019609535894616004
2020-11-30,ADSK,0.18973430828753624
2020-12-31,ADSK,0.0896049115624078
2021-01-31,ADSK,-0.09140631426229551
2021-02-28,ADSK,-0.005154427111463744
2021-03-31,ADSK,0.004166644552479726
2021-04-30,ADSK,0.05325639578089936
2021-05-31,ADSK,-0.020725628565816057
2021-06-30,ADSK,0.02112925507042762
2021-07-31,ADSK,0.10013707296168661
2021-08-31,ADSK,-0.03437862665293645
2021-09-30,ADSK,-0.08036371119499808
2021-10-31,ADSK,0.11375660271534405
2021-11-30,ADSK,-0.19967880682327
2021-12-31,ADSK,0.106219755854575
2022-01-31,ADSK,-0.11166829859755234
2022-02-28,ADSK,-0.11833939850718111
2022-03-31,ADSK,-0.02669931316394325
2022-04-30,ADSK,-0.11695827669867997
2022-05-31,ADSK,0.09758031138958012
2022-06-30,ADSK,-0.17227433591399666
2022-07-31,ADSK,0.2579669625401002
2022-08-31,ADSK,-0.06740015411150702
2022-09-30,ADSK,-0.07405572536237748
2022-10-31,ADSK,0.14721627168485862
2022-11-30,ADSK,-0.05762951902773816
2022-12-31,ADSK,-0.07467195869737764
2023-01-31,ADSK,0.1513887155997462
2023-02-28,ADSK,-0.0765476898139853
2023-03-31,ADSK,0.0476621928850991
2023-04-30,ADSK,-0.06422948760934444
2023-05-31,ADSK,0.023615207464782628
2023-06-30,ADSK,0.026179854740368436
2023-07-31,ADSK,0.03606864210350391
2023-08-31,ADSK,0.04693616062273742
2023-09-30,ADSK,-0.06772099943210974
2023-10-31,ADSK,-0.04485041136266843
2023-11-30,ADSK,0.10524711470458348
2023-12-31,ADSK,0.11468206698582772
2020-02-29,AEE,-0.03717226197462575
2020-03-31,AEE,-0.07810119623755563
2020-04-30,AEE,0.004998028719363168
2020-05-31,AEE,0.0272165014094794
2020-06-30,AEE,-0.05847716411493342
2020-07-31,AEE,0.14777795585079812
2020-08-31,AEE,-0.014082386005334735
2020-09-30,AEE,-0.0003791660817071829
2020-10-31,AEE,0.032267632798351986
2020-11-30,AEE,-0.04117357281056311
2020-12-31,AEE,0.0035998389426246113
2021-01-31,AEE,-0.062233153621283566
2021-02-28,AEE,-0.033690448391420214
2021-03-31,AEE,0.15781975882957333
2021-04-30,AEE,0.050561027357091115
2021-05-31,AEE,-0.00754379037266506
2021-06-30,AEE,-0.049406167077658325
2021-07-31,AEE,0.055213792353293156
2021-08-31,AEE,0.04528121942359564
2021-09-30,AEE,-0.07660704434722698
2021-10-31,AEE,0.047153748451043365
2021-11-30,AEE,-0.03203224693138906
2021-12-31,AEE,0.09094270166638774
2022-01-31,AEE,0.0033879179038118767
2022-02-28,AEE,-0.03144007070401589
2022-03-31,AEE,0.09086678297869288
2022-04-30,AEE,-0.002602546082274504
2022-05-31,AEE,0.024650324819893266
2022-06-30,AEE,-0.050740685539713115
2022-07-31,AEE,0.03711331938652829
2022-08-31,AEE,-0.005369488480662543
2022-09-30,AEE,-0.1303174442348547
2022-10-31,AEE,0.018508551176740662
2022-11-30,AEE,0.09568220399862604
2022-12-31,AEE,-0.004478272863424171
2023-01-31,AEE,-0.0164032460894884
2023-02-28,AEE,-0.04788775001046519
2023-03-31,AEE,0.044492913270324674
2023-04-30,AEE,0.03771192277202351
2023-05-31,AEE,-0.08879395205437168
2023-06-30,AEE,0.007401000300917504
2023-07-31,AEE,0.056949233712116465
2023-08-31,AEE,-0.07470518738746101
2023-09-30,AEE,-0.05601102275189962
2023-10-31,AEE,0.019865247361585237
2023-11-30,AEE,0.024831596766159647
2023-12-31,AEE,-0.06766342893934674
2020-02-29,AEP,-0.14354274410768908
2020-03-31,AEP,-0.09778947702059548
2020-04-30,AEP,0.03913476423089013
2020-05-31,AEP,0.025749062929314004
2020-06-30,AEP,-0.057435390820937404
2020-07-31,AEP,0.0909091440677321
2020-08-31,AEP,-0.09265663065530672
2020-09-30,AEP,0.04535947173403998
2020-10-31,AEP,0.10033015438286141
2020-11-30,AEP,-0.0560435928051205
2020-12-31,AEP,-0.011034125689639684
2021-01-31,AEP,-0.028341630758105807
2021-02-28,AEP,-0.07489800168342942
2021-03-31,AEP,0.14203253002830696
2021-04-30,AEP,0.04734325634758352
2021-05-31,AEP,-0.030548673218446898
2021-06-30,AEP,-0.008065334253433032
2021-07-31,AEP,0.04173028531413614
2021-08-31,AEP,0.01645505492458943
2021-09-30,AEP,-0.08609999824114856
2021-10-31,AEP,0.04348374047399939
2021-11-30,AEP,-0.04320641422805893
2021-12-31,AEP,0.10801870716640272
2022-01-31,AEP,0.016072828868780142
2022-02-28,AEP,0.0027654483039725175
2022-03-31,AEP,0.11020719910009058
2022-04-30,AEP,-0.006615167418549395
2022-05-31,AEP,0.029462163937060026
2022-06-30,AEP,-0.05227006944477863
2022-07-31,AEP,0.02730868676339071
2022-08-31,AEP,0.01663970395864567
2022-09-30,AEP,-0.13044847414983995
2022-10-31,AEP,0.0170039332934675
2022-11-30,AEP,0.10100082764145757
2022-12-31,AEP,-0.009903854187872763
2023-01-31,AEP,-0.010426491112156655
2023-02-28,AEP,-0.06375060432375446
2023-03-31,AEP,0.04391656716433867
2023-04-30,AEP,0.015716188028457534
2023-05-31,AEP,-0.10062760982667729
2023-06-30,AEP,0.022201189198336024
2023-07-31,AEP,0.0064132947697308484
2023-08-31,AEP,-0.07481693059325567
2023-09-30,AEP,-0.03060581667633433
2023-10-31,AEP,0.004253998536555503
2023-11-30,AEP,0.05308450075596105
2023-12-31,AEP,0.03262097068221381
2020-02-29,AES,-0.15163302830743242
2020-03-31,AES,-0.18708896353791793
2020-04-30,AES,-0.025735353327197452
2020-05-31,AES,-0.047850393001698244
2020-06-30,AES,0.1601282485071509
2020-07-31,AES,0.0510696613219872
2020-08-31,AES,0.17637236494662512
2020-09-30,AES,0.02028152304746933
2020-10-31,AES,0.0767533028768983
2020-11-30,AES,0.05594863037837183
2020-12-31,AES,0.1497064290561474
2021-01-31,AES,0.03787215486322082
2021-02-28,AES,0.09618033164646045
2021-03-31,AES,0.009412611077147526
2021-04-30,AES,0.03767245210171288
2021-05-31,AES,-0.08167034251962213
2021-06-30,AES,0.02597363804893349
2021-07-31,AES,-0.09090896449808539
2021-08-31,AES,0.0134786924751511
2021-09-30,AES,-0.04356940936924636
2021-10-31,AES,0.10074450189066919
2021-11-30,AES,-0.06963808815904393
2021-12-31,AES,0.045632908954332585
2022-01-31,AES,-0.08724269162285037
2022-02-28,AES,-0.03595467909294814
2022-03-31,AES,0.21196426485555686
2022-04-30,AES,-0.2063737797180787
2022-05-31,AES,0.08747699016317223
2022-06-30,AES,-0.04673324112601274
